track_name,track_id,artists,artists_ids,album_name,album_id,duration_ms,explicit,popularity,popularity_per_artist,followers_per_artist,album_popularity
"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",7xVLFuuYdAvcTfcP3IG3dS,"['A$AP Ferg', 'French Montana', 'A$AP Rocky', 'Trinidad James', 'ScHoolboy Q']","['5dHt1vcEm9qb8fCyLcB3HL', '6vXTefBL93Dj5IqAWq6OTv', '13ubrt8QOOCPljQ2FL1Kca', '0I5HubncQ8E1MFZOlPDY4J', '5IcR3N7QB1j6KBL8eImZ8m']",Trap Lord,3smlfAmejcKMmAPg1G2Kki,283693,True,70,71,5137515,67
Delicate,5mb6SzBnxv1ywFSH9V3uxd,['Damien Rice'],['14r9dR01KeBLFfylVSKCZQ'],O,6aHBpqM0YAMfYxfTBjfmk1,312066,False,48,59,1064334,54
Nerve,1DlT3Udf11689ezYr6R8aA,['The Story So Far'],['6meTcQ79DrfkIuSLPZkpBg'],The Story So Far,3yWw068pxlaTirtN51cXf5,188200,False,58,59,419687,58
Last Kiss,17nTRIt0yUy4Sa9zF7GBFO,"['Boyce Avenue', 'Megan & Liz']","['7CQwac16i1W5ej8YpuL3dv', '6mRrGf8lw51Iux6dPQWWlr']","Cover Collaborations, Vol. 1",16JVqQaupaBt030iKiD5S1,362570,False,37,50,1626084,0
Chameleon,4Ce66JznW8QbeyTdSzdGwR,['Herbie Hancock'],['2ZvrvbQNrHKwjT7qfGFFUW'],Head Hunters,5fmIolILp5NAtNYiRPjhzA,941360,False,55,56,627873,54
Every Teardrop Is a Waterfall,2U8g9wVcUu9wsg6i7sFSv8,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18,240796,False,74,89,44455565,82
Alive,2SHnUyZq0zwmvRIl4WY77G,['Krewella'],['0Cd6nHYwecCNM1sVEXKlYr'],Play Hard EP,5EQQiOF2nQibGXo7a9vZ7m,290760,False,55,56,930137,50
Breathe Me,2Bo0hh0yoQReC4reJav5DT,['Sia'],['5WUlDfRSoLAfcVSX1WnrxN'],Colour The Small One,5HRQFmLEuzQP8e12o8DzB5,272066,False,57,84,26281563,57
My Love for Evermore,1pGUl6SIkUG2eOAOwMN82W,"['The Hillbilly Moon Explosion', ""Mark 'Sparky' Philips""]","['2osRW41mzIig6TuqQeNsJR', '0LuNFlbi83aO0G6wtclfGK']","Buy, Beg or Steal",5H0lRv5wf1n2d27g5whpBS,204160,False,46,36,36850,43
"Better Off - Live At Spotify, London / 2013",3TvIZhGdGkd2MjeGZ4bWUC,['HAIM'],['4Ui2kfOqGujY81UcPrb5KE'],Spotify Sessions (Live From Spotify London),6iO1HIHRZ7dseLwR2XKCeB,231866,False,12,66,1258574,12
Gut Feeling / (Slap Your Mammy),2vFaBeQqDVZW9SiJeiM4LU,['DEVO'],['0UKfenbZb15sqhfPC6zbt3'],Q: Are We Not Men? A: We Are Devo!,1u2Qni8cVRptDTaA00fmBC,297733,False,47,55,504220,52
Hey,5SDpmxWZTu8kvu406PIESU,['Hooray For Earth'],['6nWFpsxlVUMJW6epD1DAan'],RACY,7tMBZEOMlhmuRIx832VF8s,156000,False,7,22,16476,0
What Do I Get? - 2001 Remastered Version,0caQ80s7fyh8xJzD8Sq6Ir,['Buzzcocks'],['2DxlS3lTLFIq70S7ap5H3y'],Operators Manual (Buzzcocks Best),61K4bZBmmHrMdTZiRWERBF,175973,False,50,51,392595,0
No Interruption,2yJVeT8cP1zstJxRP7Nlv8,['Hoodie Allen'],['382aq8Pij5V2nE2JMHMoxl'],All American,3wDPZbAEnzvMY6mlySimUY,215240,True,60,61,707986,57
Holocene,35KiiILklye1JRRctaLUb4,['Bon Iver'],['4LEiUm1SRbFMgfqnQTwUbQ'],Bon Iver,7pTARJYCVO49nFXB1Mo5re,336613,False,59,75,3420087,0
Sound System - 2007 Remaster,4Pmo0mMgiyBCj1Zd7Axsi1,['Operation Ivy'],['18XRGxd1b484f2h06cwvJJ'],Operation Ivy,4qpRn6UJpBmbfRSsXzzI3e,134026,True,58,49,242730,0
Get Low,0r2Bul2NuCViraT2zX1l5j,"['Lil Jon & The East Side Boyz', 'Ying Yang Twins']","['3ciRvbBIVz9fBoPbtSYq4x', '44PA0rCQXikgOWbfY7Fq7m']",Kings Of Crunk,4htcOW08TqINNLbcSf9esI,334066,True,76,62,888506,69
"Work Hard, Play Hard",1ms5tNNdPouTtcD2oVF9Oz,['Wiz Khalifa'],['137W8MRPWKqSmrBGDBFSop'],"Work Hard, Play Hard",1ESe50Py3WHFWf8n4YwpIH,219026,True,62,82,11052450,29
Intro,5VfEuwErhx6X4eaPbyBfyu,['The xx'],['3iOvXCl6edW5Um0fXEBRXy'],xx,2nXJkqkS1tIKIyhBcFMmwz,127920,False,67,66,3888477,0
Narrow Daylight,31AN6vr50cCDayj56chxSF,['Diana Krall'],['5z1VAFwT35EVvCp1XlZZuL'],The Girl In The Other Room (International Version),76i1oojXR92EFAjqeJIiML,211546,False,47,62,1042384,0
I Miss You,1ZZd7TqF9Or9jMTzeLxImE,"['Boyce Avenue', 'Cobus Potgieter']","['7CQwac16i1W5ej8YpuL3dv', '1kxRqu0F6a66rwQcj5SMSL']","Cover Collaborations, Vol. 2",7b6ysbFfaxitbyERtugMcy,215584,False,39,44,1576479,0
Entertain Me,5JVLklFBxXYa6HKYKx3Beo,['Tigran Hamasyan'],['0D3h8NZqNp7BN97JwtV6eW'],Mockroot,59AeaIeAx6S2igYJFjltRE,199853,False,39,41,141931,42
Wild Ones (feat. Sia),5Z7ygHQo02SUrFmcgpwsKW,"['Flo Rida', 'Sia']","['0jnsk9HBra6NMjO2oANoPY', '5WUlDfRSoLAfcVSX1WnrxN']",Wild Ones (feat. Sia),0dNtcQ9V2sXifWktjrspYP,233688,False,54,81,17571070,47
MakeDamnSure,6fTgbkBiMITtHUmik95ClX,['Taking Back Sunday'],['24XtlMhEMNdi822vi0MhY1'],Louder Now (U.S. Version),5MkvE4fgTdjQMEyVYZCdCk,208280,False,71,61,787431,0
Hate Bein' Sober,2oHM9KAdFdFvDCaE4V6RST,"['Chief Keef', '50 Cent', 'Wiz Khalifa']","['15iVAtD3s3FsQR4w1v6M0P', '3q7HBObVc0L8jNeTe5Gofh', '137W8MRPWKqSmrBGDBFSop']",Finally Rich (Deluxe),6VML3yX1WR5pXtg6fmwdzZ,280173,True,75,80,8724157,2
When It's Sleepytime Down South,55GovtDfcoF4YyitVEcbg5,['Wynton Marsalis'],['375zxMmh2cSgUzFFnva0O7'],Standards & Ballads,21bwCWvmjUvBqk3N8O6CqU,309640,False,36,49,216050,30
Killed By An Angel,5QxsyWK3UfLgEPTaAb5Xgq,['Sunny Day Real Estate'],['2lZkXWxkZsZzBocxMjN1or'],The Rising Tide,6qF8IcGGO3Y4YuNx33DJA2,295533,False,44,45,159988,43
No Sleep,2kzRSiyignH8yzPTrWvyPo,['Wiz Khalifa'],['137W8MRPWKqSmrBGDBFSop'],Rolling Papers,6ZOXiVL8rmk2ATHJiFJhiD,191320,True,67,82,11052450,75
Under Control (feat. Hurts),4J7CKHCF3mdL4diUsmW8lq,"['Calvin Harris', 'Alesso', 'Hurts']","['7CajNmpbOovFoOoasH2HaY', '4AVFqumd2ogHFlRbKIjp1t', '3w4VAlllkAWI6m0AV0Gn6a']",Under Control (feat. Hurts),0Kl9iqjYkpiL3YOxpjNx9v,184280,False,77,73,9231217,7
Turn Me On (feat. Nicki Minaj),6JOlNkT0QdHeZB0wPbI9IR,"['David Guetta', 'Nicki Minaj']","['1Cs0zKBU1kc0i8ypK3B9ai', '0hCNtLu0JehylgoiP8L4Gh']",Nothing but the Beat (Ultimate Edition),4bTjdxhRRUiWfwj200f9Kl,199680,False,61,88,27163296,81
Chega de Saudade,7jcLeqojncPZAFh2VUO7mD,['João Gilberto'],['77ZUbcdoU5KCPHNUl8bgQy'],Rosa Morena,2v0e82jPJ6kjipDhCKu0Aq,123386,False,55,64,547323,3
Cherry Wine - Live,6h2NkoYugIYYb9jxKuvkXB,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],Take Me to Church EP,4vPuWtVR7VLGRcdKWVwHBY,239880,False,33,80,5681231,44
Gold Digger,1PS1QMdUqOal0ai3Gt7sDQ,"['Kanye West', 'Jamie Foxx']","['5K4W6rqBFWDnAN6FQUkS6x', '7LnaAXbDVIL75IVPnndf7w']",Late Registration,4GRDFQ9HRoO0by8H0r2a3I,207626,True,81,80,10631833,0
Polka Dots And Moonbeams - Remastered,7pKWTcPfT9mg2iAhobFHpS,['Bud Powell'],['570vCzcespB48HIQyTbDO6'],The Amazing Bud Powell,0g89pAOtXDdr9HfO79s5uM,244466,False,45,45,100771,39
Hero,1B10XgaxSXRLAFq967oMpF,['Family of the Year'],['7zsin6IgVsR1rqSRCNYDwq'],Hero,4rYyYDoNos0OZ81phH2nj6,190280,False,70,51,151061,0
All About That Bass,0ifSeVGUr7py5GggttDhXw,['Meghan Trainor'],['6JL8zeS1NmiOftqZTRgdTz'],All About That Bass,2Gf7TGoOt6FyRi7p32OzUM,188754,True,62,79,13317639,54
"Flightless Bird, American Mouth",1fEGtTZjrjJW8eUeewnNJR,['Iron & Wine'],['4M5nCE77Qaxayuhp3fVn4V'],The Shepherd's Dog,6r3zqNcZez592ryTIWUWce,241917,False,70,62,1057985,9
Slide (2009),2MG3YnqDHz4IIZteWWXYDF,['Boyce Avenue'],['7CQwac16i1W5ej8YpuL3dv'],Influential Sessions,6rH4qVgzyj4yHT72M9WWl9,224666,False,25,69,3150289,0
Silence Is Golden But Duct Tape Is Silver,4spRDXyx1QtIR0ZCzsfVs5,['Against All Authority'],['4zYmn9QW7Fzd7DzJsK9LyT'],The Restoration Of Chaos & Order,4xiQhTIvE0MqnzbE5wNHja,226333,True,49,34,37450,0
Rude,3tCwjWLicbjsMCvXhN0WOE,['MAGIC!'],['0DxeaLnv6SyYk2DOqkLO8c'],Rude,2Qm9AzJHWLG9vbJCeXRaAW,224773,False,67,66,1313956,60
Somebody's Gonna Get Their Head Kicked In,3jxtdFRy3VX71AbEPEjKgq,"[""Murphy's Law""]",['3EVzblmlRt3zPoB982Gr0G'],Punk Rock Jukebox,21nSjjFjAhQAUO1smiuQJS,121360,False,15,26,27486,28
Polly,0xHch89AN9RlN8Nm4kJzs3,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],MTV Unplugged In New York,5pbjLidJuoty9QUOy6X682,196466,False,59,81,17621965,0
Lebanese Blonde,6k5VMHrwv7mgPpkQSRQtQr,['Thievery Corporation'],['25KNo5GDS6ZpLkjasaecA3'],The Mirror Conspiracy,12PENKuzKH3r1Kv2rlCjZn,288826,False,65,62,769967,0
Fast Car,2M9ro2krNb7nr7HSprkEgo,['Tracy Chapman'],['7oPgCQqMMXEXrNau5vxYZP'],Tracy Chapman,6hmmX5UP4rIvOpGSaPerV8,296800,False,81,69,1464210,78
Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,7ysmJhXFQtiBQlk6EZ6sks,['Stanley Turrentine'],['2dRsXWVnkku2cMDtV1h6NP'],Look Out! (Remastered),21YbbJrVCRQIxB5W2EKIbr,295200,False,52,41,50751,44
Jezebel,1B6jzGWmF94ShBFYEsxCSM,['latewaves'],['3cI085TbIyCN0OVGnd5K9u'],Partied Out,1XqniyTLHH90fe5gQl0gM6,193353,False,5,10,1448,0
Take Me to Church,7J4gq1xNP3IsG6lDk0eSa7,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],Take Me to Church EP,4vPuWtVR7VLGRcdKWVwHBY,241586,False,46,80,5681231,44
Entitlement Crew,70xm1SW7jA16I6o3S0laIh,['The Hold Steady'],['3qkZBMz5JgmRN9u5wwhRC6'],Entitlement Crew b/w A Snake In The Shower,0TzdXiuIrW1ItUEqoUUHfi,225080,False,17,42,78581,12
Fast Car,63wsZUhUZLlh1OsyrZq7sz,['Kina Grannis'],['7h4j9YTJJuAHzLCc3KCvYu'],New Acoustic Sessions,5hSnZBHasZJcmfjmnvp4QK,304293,False,61,61,508956,0
Step Down,0S3YlKnOR7F6T8t20gLhf0,['Sick Of It All'],['1Px6nQCyIRM4Gj0tyvZ1TU'],Scratch The Surface,76TWjo9O40anFFnKtyACcd,189026,True,45,40,156908,0
Loyal (East Coast Version) (feat. Lil Wayne & French Montana),4lVjEPhgFAfEyXv18iSiQ7,"['Chris Brown', 'Lil Wayne', 'French Montana']","['7bXgB6jMjp9ATFy66eO08Z', '55Aa2cqylxrFIXC767Z865', '6vXTefBL93Dj5IqAWq6OTv']",Loyal (East Coast Version),3UYujcv27RT9gjjld4l5wA,264400,True,47,82,12738656,0
Wild for the Night (feat. Skrillex & Birdy Nam Nam),2rzBvHM9h36Tpdj7Jdajka,"['A$AP Rocky', 'Skrillex', 'Birdy Nam Nam', 'Lord Flacko']","['13ubrt8QOOCPljQ2FL1Kca', '5he5w2lnU9x7JFhnwcekXX', '4e7qJTThm5uI3CplqZObfT', '5XJdV8h0NLbf3CZdfwX3lg']",LONG.LIVE.A$AP (Deluxe Version),1E1eyI5uGllppJZCxNoF9w,212640,True,68,64,5146858,0
Hide and Seek,121so7t3AeX6nLMvxy9ZP9,['Imogen Heap'],['6Xb4ezwoAQC4516kI89nWz'],Speak For Yourself,5bxeKufn9YmJ3WNBQpBXlx,268866,False,50,59,432522,43
Heaven,2EKxmYmUdAVXlaHCnnW13o,"['Boyce Avenue', 'Megan Nicole']","['7CQwac16i1W5ej8YpuL3dv', '3OiVNeHkjQfnikmcBXbplT']","Cover Collaborations, Vol. 2",7b6ysbFfaxitbyERtugMcy,250063,False,60,58,1681672,0
Break Free,12KUFSHFgT0XCoiSlvdQi4,"['Ariana Grande', 'Zedd']","['66CXWjxzNUsdJxJ2JdwvnR', '2qxJFvFYMEDqd7ui6kSAcq']",Break Free,3WXY7HsgHfXopEwlooZg2u,214840,False,79,82,48301935,0
Come Fly With Me - Remastered 1998,4hHbeIIKO5Y5uLyIEbY9Gn,['Frank Sinatra'],['1Mxqyy3pSjf8kZZL4QVxS0'],Come Fly With Me (Remastered),66v9QmjAj0Wwhh2OpbU4BE,199093,False,67,75,6314722,61
California Uber Alles,5szJ8SMwQVEvvdk65w6M6g,['Dead Kennedys'],['30U8fYtiNpeA5KH6H87QUV'],Give Me Convenience or Give Me Death,5Xv8PCJ7ZMmRd3jXnJqg3V,207040,False,58,55,738142,60
Flowers in Your Hair,3Hvg5tRKsQlX25wYwgMF9p,['The Lumineers'],['16oZKvXb6WkQlVAjwo2Wbg'],The Lumineers,155N1gV0cIFYaLiy3I5d83,109735,False,73,77,5126175,0
Goodbye Pork Pie Hat,3PJMsxg6rz9FOo6xNiASXz,['Charles Mingus'],['1W8TbFzNS15VwsempfY12H'],Mingus Ah Um,7pojWP7x9uEFSJgw765khA,342373,False,54,47,432873,52
Cruise,0i5el041vd6nxrGEU8QRxy,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],Here's To The Good Times,5MH765pytbQasmDxXArTah,208960,False,75,75,5257118,72
Who Gon Stop Me,3R1k8P1MrDdLSRhlTaaWAS,"['JAY-Z', 'Kanye West']","['3nFkdlSjzX9mRTtwJOzDYB', '5K4W6rqBFWDnAN6FQUkS6x']",Watch The Throne (Deluxe),1YwzJz7CrV9fd9Qeb6oo1d,256706,True,61,87,14274012,38
Samson,2bbhyUWJ5VjdfI3P4PRLu2,['Regina Spektor'],['3z6Gk257P9jNcZbBXJNX5i'],Begin to Hope (Special Edition),0ssMZRCnobXKQXjQ2R5A5a,189506,False,49,61,1346297,50
Illuminant,2rpJtmeLU52N5WbR7BLfUX,['Quicksand'],['1GDjwZ2zwNZizuNJPmH3mE'],Interiors,0kqHdaOSkbZePBPZPvIcqW,233214,False,27,38,73316,34
For You,149zLYF6VreluyN1ZOe9OY,['Super Whatevr'],['2kbAovdYb7krLSGdOrBMRu'],For You,0izw7Rw34jV7QORQA8gmzF,215260,False,20,37,35134,0
Youth,0UPMxtinlgA1dkne9PAKTW,['Daughter'],['46CitWgnWrvF9t70C2p1Me'],The Wild Youth EP,5qLd09Bygaa3N4b0wXxpFm,253013,False,62,62,1314163,0
Sweater Weather,4pGqFOfzvfe6avb9kbZicC,['The Neighbourhood'],['77SW9BnxLY8rJ0RciFqkHh'],I'm Sorry...,64uUQtKfndQguejYmA40lL,240040,False,62,83,12536937,64
Kiss Me,0Tel1fmuCxEFV6wBLXsEdk,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],+,02pi98kE0nra0yBqCStzbC,280853,False,71,91,112305182,77
Love Me Again,5VSCgNlSmTV2Yq5lB40Eaw,['John Newman'],['34v5MVKeQnIo0CWYMbbrPf'],Love Me Again,7bCDE4ddc9T8Zkw588bN73,239894,False,68,68,703827,0
"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",12PNcnMsjsZ3eHm62t8hiy,['DJ Khaled'],['0QHgL1lAIqAw0HtD7YldmP'],"All I Do Is Win (Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",3Z0AjyYRhz6uqasC49gt7w,232506,True,70,77,9773197,0
Where We Used To Live,0Y6WjYBWld3reWsTMT8FTd,['Esbjörn Svensson Trio'],['3HJzLaMbS0jMabxS3wttGk'],E.S:T. Tuesday Wonderland,5TMOqpo8tmDcsBuvFMCZWJ,265320,False,40,43,123943,33
I'll Be Seeing You,4smkJW6uzoHxGReZqqwHS5,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],The Complete Commodore/Decca Masters,5ZaUoXSDVR5a0lgVDJ0xRN,211533,False,66,64,1747788,0
Blue Monk - Rudy Van Gelder Remaster,2C3rh8eX5vltOmwrz9I78n,['Thelonious Monk'],['4PDpGtF16XpqvXxsrFwQnN'],Blue Monk,2TscgjDmicRE7TZEr5ASMU,456360,False,45,51,603505,13
Happy House,09LikVa6VgPYcsChqn1N0U,['Siouxsie and the Banshees'],['1n65zfwYIj5kKEtNgxUlWb'],Kaleidoscope,5qwqMAvWEPdUkprxmfceir,231706,False,56,59,900923,0
What You Know,3GBApU0NuzH4hKZq4NOSdA,['Two Door Cinema Club'],['536BYVgOnRky0xjsPT96zl'],Tourist History,4V1rQRHuuOWs8fXRl16OMY,191706,False,74,68,2288795,0
Breezin',1m3BAsNsQAaSNMD2M6vlKY,['George Benson'],['4N8BwYTEC6XqykGvXXlmfv'],Breezin',1ei5QjnfB7PHINJOH8Gft5,341733,False,61,64,701341,56
Make You Feel My Love,5FgPwJ7Nh2FVmIXviKl2VF,['Adele'],['4dpARuHxo51G3z768sgnrY'],19,2YO1F9DHVEzXPriA1JHoOQ,212040,False,76,86,48664711,2
Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,"[""Plain White T's""]",['1g1yxsNVPhMUl9GrMjEb2o'],Every Second Counts,5UdU4dmcRw1TG3oVZf9ZvT,232533,False,80,63,1171197,0
On Top Of The World,6KuHjfXHkfnIjdmcIvt9r0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],Night Visions (Deluxe),1vAEF8F0HoRFGiYOEeJXHW,189840,False,71,88,47972820,0
Clique,65rRB2mspD309xE6YimZTl,"['Kanye West', 'JAY-Z', 'Big Sean']","['5K4W6rqBFWDnAN6FQUkS6x', '3nFkdlSjzX9mRTtwJOzDYB', '0c173mlxpT3dSFRgMO8XPh']",Clique,2ZQcUtW7OGSsd6LQNcYQoh,293613,True,66,84,13118842,0
Boogie Stop Shuffle,11cHTwgw5L3qrNcv5Ugv0O,['Charles Mingus'],['1W8TbFzNS15VwsempfY12H'],Mingus Ah Um,7pojWP7x9uEFSJgw765khA,298960,False,41,47,432873,52
'Round Midnight,1wl5b2lw3YagQtZiYZbQWP,['Thelonious Monk'],['4PDpGtF16XpqvXxsrFwQnN'],"Genius Of Modern Music (Vol.1, Expanded Edition)",6DRjwkPa8kT9vifu7tH3PL,193840,False,55,51,603505,49
Hat And Beard,2VzRmb0GCPDBv6FddHGu7s,['Eric Dolphy'],['6rxxu32JCGDpKKMPHxnSJp'],Out To Lunch (The Rudy Van Gelder Edition),3PIVqZzL1PnrxFZDzuT1aX,504866,False,36,30,81539,32
How We Do (Party) - Live from Spotify NYC,0gw9t8io80CCz8XuH440PC,['Rita Ora'],['5CCwRZC6euC8Odo6y9X8jr'],Spotify Sessions,0KjnrN4fvNxmK16v5YHCq6,281653,True,34,73,8139809,31
23,20FZrLl9zSbO9b3DhaqO6M,"['Mike WiLL Made-It', 'Miley Cyrus', 'Wiz Khalifa', 'Juicy J']","['0NWbwDZY1VkRqFafuQm6wk', '5YGY8feqx7naU7z4HrwZM6', '137W8MRPWKqSmrBGDBFSop', '5gCRApTajqwbnHHPbr2Fpi']",23,7Dx0pz51iSbIcbwHqLNjG4,252520,True,72,77,9120792,0
Thorn In My Side,55QjemxhcFnHRvTjGHLJCO,['Quicksand'],['1GDjwZ2zwNZizuNJPmH3mE'],Manic Compression,2C26LLKc9asNxs9uXDyt9Q,156693,False,38,38,73316,0
Not Over You,6j7hih15xG2cdYwIJnQXsq,['Gavin DeGraw'],['5DYAABs8rkY9VhwtENoQCz'],Sweeter,2zVRgW8bXd7ukXRZSWw81j,218520,False,68,61,1273858,62
Wet Blanket,4YQ2wroXDug0CCztJ0KShV,['Metz'],['18TNVFTJ6WfeicsMRrdJHI'],METZ,5D6PdcR7qTaH6iu6WZlTOP,233773,False,33,34,73759,0
I'll Take the Crab Juice,3Hrh5n34qp6h1iDSlORmsX,['Deforesters'],['3eLmaad9N1rrqCGWznTQVQ'],Leonard,3N6WGSP7a6bzsTv8oTNEU6,126026,False,25,12,1807,21
Everything in Its Right Place,1QxmKMggKPykokcwBYvjso,['Brad Mehldau Trio'],['5sQJzc7ZGwC4olbhp2kqqX'],Anything Goes,412H0mMOHjg3txzEFwBfXM,415440,False,35,38,57889,41
Latch,1DunhgeZSEgWiIYbHqXl0c,"['Disclosure', 'Sam Smith']","['6nS5roXSAGhTGr34W6n7Et', '2wY79sveU1sp5g7SokKOiI']",Settle,1ZFGRj11NnZHos8DUbbpF1,255866,False,73,78,12362956,0
Stormy Weather,5PocwBP4qm33W4eQSZyVBZ,['Oscar Peterson Trio'],['0ldU0QJm31y0d6f57R1G2A'],Plays the Harold Arlen Song Book,5H6lyBf7aJho6ceZgizz45,214000,False,54,58,176483,0
Desafinado,2tcfbkABIwzpepPyaFsYF4,"['Stan Getz', 'João Gilberto', 'Antônio Carlos Jobim']","['0FMucZsEnCxs5pqBjHjIc8', '77ZUbcdoU5KCPHNUl8bgQy', '3pO5VjZ4wOHCMBXOvbMISG']",Getz/Gilberto (Classics International Version),5p7LZlOPMvScCXw5M77xyV,248013,False,56,65,511541,0
We Still in this Bitch (feat. T.I. and Juicy J),63ZKUKbwb6Zozlk8LJCiPB,"['B.o.B', 'T.I.', 'Juicy J']","['5ndkK3dpZLKtBklKjxNQwT', '4OBJLual30L7gRl5UkeRcT', '5gCRApTajqwbnHHPbr2Fpi']",We Still in This Bitch (feat. T.I. and Juicy J),0mffCgRjG8VocPm57JR6NS,247494,True,44,73,3249952,36
Winter,4VuHWU01C36BUaN1adNi5M,['Joshua Radin'],['7omzannyG2lfDqP5xyZo34'],We Were Here,3kJxji4lJkuzZJSTWFbNnG,203773,False,50,52,386288,52
Give Me Love,0SuG9kyzGRpDqrCWtgD6Lq,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],+,02pi98kE0nra0yBqCStzbC,526386,False,72,91,112305182,77
Hurt,28cnXtME493VX9NOw9cIUh,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],The Legend Of Johnny Cash,05BIC4TZptbiQoF03QhojS,216533,False,75,74,5878296,0
Tainted Love,3s5HZY2OntlppCPeWQfzp0,['Hannah Peel'],['3LRldYGJpCAQT5cZKQyi7o'],Rebox,3EDsEmujCvWc5ZzUIR17Ss,149250,False,39,32,21736,0
Knots,25HAjAek5I73BKTWcWPgFV,['Lisa Hannigan'],['0z7Yuv7DuDQ5SaVn4VSlLt'],Passenger,5v2wXi7uCJKFSN3EMzTdf5,211786,False,23,53,177511,0
Birdland,6i7BrJ729QLUemr0i4rLU2,['Buddy Rich'],['1pVtwG5Up1OZOEpSHJ4AAs'],The Greatest Drummer That Ever Lived,03HKPlktYrfGEx7HopOseX,401966,False,38,42,123179,32
A Jack With One Eye,2VNfjz8gIoyWn5xQrNhWtp,['Texas Is The Reason'],['7rXo5QTwwFBYZ5Z3veUVg8'],Do You Know Who You Are?: The Complete Collection,3NXykL2XzIRmMEiMKjTkN7,282600,False,28,28,33111,40
We Dem Boyz,1ULa3GfdMKs0MfRpm6xVlu,['Wiz Khalifa'],['137W8MRPWKqSmrBGDBFSop'],We Dem Boyz,2MAOLXtVKDvvWsw4BBxCZU,224933,True,66,82,11052450,35
Money Trees,2HbKqm4o0w5wEeEFXm2sD4,"['Kendrick Lamar', 'Jay Rock']","['2YZyLoL8N0Wb9xBt1NhZWg', '28ExwzUQsvgJooOI0X1mr3']","good kid, m.A.A.d city",6PBZN8cbwkqm1ERj2BGXJ1,386906,True,84,81,12750384,80
Pound The Alarm,0LohatbcUXRauoeMlR1jnS,['Nicki Minaj'],['0hCNtLu0JehylgoiP8L4Gh'],Pink Friday ... Roman Reloaded (Deluxe),25hgXh4ZOyncVZarZEHycm,205640,True,63,86,28274396,0
Shine,1z7ipCbtUKz3Nepd2r39bc,['Benjamin Francis Leftwich'],['7D5oTJSXSHf51auG0106CQ'],Last Smoke Before The Snowstorm,6X4lsAafU2WXiThVoO9kF4,182640,False,40,50,321382,45
Everything I Love,1eBwxDeN0OjfRGcFSE0YxY,['Keith Jarrett'],['0F3Aew9DSd6fb6192K1K0Y'],Life Between The Exit Signs,1PluOanzqH0rOxjiAJV5Oq,273973,False,21,52,326629,25
F*ckwithmeyouknowigotit,3PBC860LAeS4utDAqlqIe2,"['JAY-Z', 'Rick Ross']","['3nFkdlSjzX9mRTtwJOzDYB', '1sBkRIssrMs1AbVkOJbc7a']",Magna Carta... Holy Grail,0OTjYdGtP7AbwOwbYsGhyi,243413,True,58,80,7599812,63
Gas Pedal,0Nf3vtVBfiayZL7c8r4KBO,"['Sage The Gemini', 'Iamsu!']","['6d47Z08T4snK50HgTEHo5Z', '2ZavqCJe7uqkRpISes0NFi']",Gas Pedal,42geqX2TUPWb48jtAFDjhN,207266,True,52,60,561315,48
Somewhere Only We Know,0ll8uFnc0nANY35E0Lfxvg,['Keane'],['53A0W3U0s8diEn9RhXQhVz'],Somewhere Only We Know (Enhanced),1blJ8ACJjZuDpxDi8IYQ3F,236160,False,78,73,2960820,0
Nice to Know,1HjaOd8Sfz6hDCEOsdl4U5,['Four Year Strong'],['0qqxspZOkbN00bu6DaRIrn'],Nice to Know,4lcBKVVEvnpAAsCs1p1zEd,225760,False,27,50,235964,0
Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],channel ORANGE,392p3shh2jkxUxY2VHvlH8,200746,False,80,84,11173520,86
Drive By,0KAiuUOrLTIkzkpfpn9jb9,['Train'],['3FUY2gzHeIiaesXtOAdB7A'],Drive By,4IjfVRMzE8yNH84Q6UZSV6,195973,False,80,72,4287542,0
Stay,0FOviPk2UnqNMIHUWVt5dX,['We Were Sharks'],['5VJPxda81cx3ZGltjWM36I'],Stay,5cxbmOMzsDlfEzlIAut4u6,176786,False,32,39,29194,0
Threesome,0zyHqmRo3xthdkEZR149or,['Fenix TX'],['074c96SFGJ7WfW7ykczDHr'],Lechuza,4MfL1l9x378XXJfzocDywd,153800,False,43,44,60126,41
